	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	USERID	TweetTime	TweetID	Tweet	(1) Very General	(2) General	(3) Specific	(4) Very specific	(5) Extremely Specific	NA	Majority	Score	Time	time_zone	weeks	hours	month	date
3771	5880	5880	5880	5880	5880	558346283	2017	818653540285444096	Playlist is lit , game is on , and bass is strong . #blowsomeshitup #JustCause3 <USER> <USER> <USER> <URL>	1	3	2	0	0	0	2	2.1666666666666665	Tue Jan 10 02:59:48 +0000 2017	Pacific Time (US & Canada)	Mon	19	Jan	9
3772	5881	5881	5881	5881	5881	558346283	2016	812208031383461888	Live now on some #JustCause3 on <URL> & giving away a copy at 6pm PST Xmas Day make sure to BE THERE for a chance to win ! ! 	0	1	4	1	0	0	3	3.0	Fri Dec 23 08:07:39 +0000 2016	Pacific Time (US & Canada)	Fri	0	Dec	23
3773	5882	5882	5882	5882	5882	558602048	2016	761810210801410048	People who only know Pikachu and plays Pokémon Go . <URL>	0	1	5	0	0	0	3	2.833333333333333	Sat Aug 06 06:24:42 +0000 2016	Beijing	Sat	14	Aug	6
3774	5883	5883	5883	5883	5883	558602048	2016	732156949546962944	<USER> But the conscience you 'll have , never the same  😃 	3	3	0	0	0	0	1	1.5	Mon May 16 10:33:14 +0000 2016	Beijing	Mon	19	May	16
3775	5884	5884	5884	5884	5884	558776137	2013	332658159913140225	<USER> loves poop for some reason	1	2	3	0	0	0	3	2.333333333333333	Fri May 10 00:47:40 +0000 2013	America/Los_Angeles	Thu	18	May	9
3776	5885	5885	5885	5885	5885	558776137	2014	522821119640739840	Building 470 quarantined , student with flu-like symptoms <URL> via <USER>	0	1	3	2	0	0	3	3.1666666666666665	Thu Oct 16 18:47:23 +0000 2014	America/Los_Angeles	Thu	12	Oct	16
3777	5888	5888	5888	5888	5888	65962574	2011	123043505303068672	<USER> boo berrys the shit	1	1	4	0	1	0	3	2.8571428571428568	Sun Oct 09 14:33:52 +0000 2011	Quito	Sun	10	Oct	9
3778	5889	5889	5889	5889	5889	65962574	2011	133205481413025792	<USER> <USER> fuck , shit on the floor , then bounce . 	4	1	1	1	0	0	1	1.8571428571428568	Sun Nov 06 15:33:56 +0000 2011	Quito	Sun	11	Nov	6
3779	5890	5890	5890	5890	5890	65974777	2012	242830273065140226	'<USER> : Devin hella cute'	3	1	2	0	1	0	1	2.2857142857142856	Tue Sep 04 03:43:43 +0000 2012	Central Time (US & Canada)	Mon	23	Sep	3
3780	5891	5891	5891	5891	5891	65974777	2012	242487108542017536	Hit them sheets one time ! '<USER> : <------- sleepy girl . '	2	4	1	0	0	0	2	1.8571428571428568	Mon Sep 03 05:00:06 +0000 2012	Central Time (US & Canada)	Mon	0	Sep	3
3781	5892	5892	5892	5892	5892	66441787	2017	818855522304565248	Sign now : Demand ethics review for Trump 's Cabinet nominations : <URL> <USER> <USER> #VetBeforeHearing	0	0	4	1	2	0	3	3.7142857142857135	Tue Jan 10 16:22:24 +0000 2017	Pacific Time (US & Canada)	Tue	8	Jan	10
3782	5893	5893	5893	5893	5893	66441787	2014	467408382555881472	<USER> We 'll miss you . #RandisLastDay	2	2	2	0	1	0	1	2.4285714285714284	Fri May 16 20:56:57 +0000 2014	Pacific Time (US & Canada)	Fri	14	May	16
3783	5894	5894	5894	5894	5894	66450864	2015	665709139855720450	One Direction and Justin Bieber both dropped a new album on the same day . Illuminati confirmed	0	0	4	1	2	0	3	3.7142857142857135	Sun Nov 15 01:53:21 +0000 2015	Pacific Time (US & Canada)	Sat	18	Nov	14
3784	5895	5895	5895	5895	5895	66450864	2016	777660831748100096	Since living alone I have become my own worst enemy : the person who does not refill the ice tray when it 's empty . 	0	2	1	2	2	0	2	3.571428571428572	Mon Sep 19 00:09:25 +0000 2016	Pacific Time (US & Canada)	Sun	17	Sep	18
3785	5896	5896	5896	5896	5896	66501057	2013	344555163949871104	Would you believe me if I said I'm in love ? Baby , I want you to want me . 	0	4	1	1	1	0	2	2.8571428571428568	Tue Jun 11 20:42:07 +0000 2013	Eastern Time (US & Canada)	Tue	16	Jun	11
3786	5897	5897	5897	5897	5897	66501057	2014	528023021316243456	THIS IS FOR THE #1 SPOT ! WE TAKING OUR TITLE BACK #WhoDatNation	0	3	2	1	1	0	2	3.0	Fri Oct 31 03:17:53 +0000 2014	Eastern Time (US & Canada)	Thu	22	Oct	30
3787	5898	5898	5898	5898	5898	73283518	2012	162008532760268800	<USER> <USER> I'm not a stupid person . I donate fully knowing that it 's not a charity . Still does n't stop me from donating . 	0	1	3	2	0	0	3	3.1666666666666665	Wed Jan 25 03:06:58 +0000 2012	Eastern Time (US & Canada)	Tue	22	Jan	24
3788	5899	5899	5899	5899	5899	73283518	2011	112631209913368576	<USER> You have no idea what kind of relationship I have . You do need to log off Twitter though . You are getting way to emotionally	0	2	4	0	0	0	3	2.6666666666666665	Sat Sep 10 20:59:07 +0000 2011	Eastern Time (US & Canada)	Sat	16	Sep	10
3789	5900	5900	5900	5900	5900	73307410	2010	8020902298	<USER> I heard it ! ! It 's dope ! ! 	3	1	2	0	0	0	1	1.8333333333333333	Thu Jan 21 08:53:29 +0000 2010	Pacific Time (US & Canada)	Thu	1	Jan	21
3790	5901	5901	5901	5901	5901	73307410	2010	7962263513	<USER> I'm waiting to hear it ! Ca n't wait ! ! ! 	1	3	2	0	0	0	2	2.1666666666666665	Tue Jan 19 22:30:03 +0000 2010	Pacific Time (US & Canada)	Tue	15	Jan	19
3791	5902	5902	5902	5902	5902	733807508	2014	479677009015357442	about to see #22JumpStreet #yes	0	1	4	1	0	0	3	3.0	Thu Jun 19 17:28:05 +0000 2014	Eastern Time (US & Canada)	Thu	12	Jun	19
3792	5903	5903	5903	5903	5903	733807508	2014	519512061823692800	Check out the app <USER> for lots of fun with your iPhone camera <URL>	0	1	5	0	0	0	3	2.833333333333333	Tue Oct 07 15:38:22 +0000 2014	Eastern Time (US & Canada)	Tue	11	Oct	7
3793	5904	5904	5904	5904	5904	7348342	2014	549236431017611265	Tearing shit up in SpeedRunners . <URL>	0	3	3	0	0	0	2	2.5	Sun Dec 28 16:12:24 +0000 2014	Central Time (US & Canada)	Sun	10	Dec	28
3794	5905	5905	5905	5905	5905	7348342	2015	619104882633523200	Sorry to everyone who has to read this shit and get bothered for a few seconds . When I keep it to myself , at least nobody important is hurt . 	0	3	2	1	0	0	2	2.6666666666666665	Thu Jul 09 11:24:41 +0000 2015	Central Time (US & Canada)	Thu	6	Jul	9
3795	5908	5908	5908	5908	5908	708411714	2017	908820517297238016	UPDATE - I ca n't take it anymore . 94 seconds . A new record . 	2	4	1	0	0	0	2	1.8571428571428568	Fri Sep 15 22:31:11 +0000 2017	Central Time (US & Canada)	Fri	18	Sep	15
3796	5909	5909	5909	5909	5909	708411714	2017	838189961073557504	<USER> 2016 was a different time brother	1	5	1	0	0	0	2	2.0	Sun Mar 05 00:50:34 +0000 2017	Central Time (US & Canada)	Sat	19	Mar	4
3797	5910	5910	5910	5910	5910	70869342	2014	520816531756691456	<USER> continues their panel <USER> 2014 . <URL>	5	2	0	0	0	0	1	1.2857142857142858	Sat Oct 11 06:01:52 +0000 2014	Mountain Time (US & Canada)	Sat	1	Oct	11
3798	5911	5911	5911	5911	5911	70869342	2012	222820253007220736	I uploaded a <USER> video <URL> Making a Live 5 Second Film	1	4	2	0	0	0	2	2.142857142857143	Tue Jul 10 22:31:02 +0000 2012	Mountain Time (US & Canada)	Tue	18	Jul	10
3799	5914	5914	5914	5914	5914	709731894	2017	824794723089018880	<USER> dad bod is essential too . 	2	4	1	0	0	0	2	1.8571428571428568	Fri Jan 27 01:42:40 +0000 2017	Eastern Time (US & Canada)	Thu	21	Jan	26
3800	5915	5915	5915	5915	5915	709731894	2012	283410696052568064	<USER> my house lol wbu ? 	4	1	2	0	0	0	1	1.7142857142857142	Tue Dec 25 03:15:50 +0000 2012	Eastern Time (US & Canada)	Mon	22	Dec	24
3801	5916	5916	5916	5916	5916	7097802	2011	50194250155044865	I leave my house early today . . . not for prayer , not for coffee , & not for mtg w/ a friend . Nope . Jury duty . DUH Duh duhhhhh . #fb	0	1	3	1	2	0	3	3.571428571428572	Tue Mar 22 13:56:56 +0000 2011	Arizona	Tue	7	Mar	22
3802	5917	5917	5917	5917	5917	7097802	2011	50222102434947072	They 're showing us a video explaining jury trial process . By the sound of the background music , William Wallace is presiding as judge . #fb	0	0	2	3	2	0	4	4.0	Tue Mar 22 15:47:36 +0000 2011	Arizona	Tue	9	Mar	22
3803	5918	5918	5918	5918	5918	785818974	2017	914631461562732545	Cooper is a bum ass WR	1	4	0	1	0	0	2	2.1666666666666665	Sun Oct 01 23:21:48 +0000 2017	Eastern Time (US & Canada)	Sun	18	Oct	1
3804	5919	5919	5919	5919	5919	785818974	2017	919567006302646272	This season for Patriots reminds me of 2015 season with the injuries like new injuries every week players weren’t healthy enough toward end	0	1	3	1	1	0	3	3.333333333333333	Sun Oct 15 14:13:53 +0000 2017	Eastern Time (US & Canada)	Sun	9	Oct	15
3805	5928	5928	5928	5928	5928	62713503	2009	5081958027	A fair warning to my readers , i consumed a tenderloin at the rearview this afternoon and it was the worst i 've ever ate . Get the burger . 	1	2	2	1	1	0	2	2.8571428571428568	Thu Oct 22 22:59:09 +0000 2009	Central Time (US & Canada)	Thu	18	Oct	22
3806	5929	5929	5929	5929	5929	62713503	2010	7619142492	'There is a big difference between giving up on someone and accepting them for who they are . ' Could n't have said it better myself . 	1	3	1	2	0	0	2	2.571428571428572	Mon Jan 11 05:02:18 +0000 2010	Central Time (US & Canada)	Sun	23	Jan	10
3807	5930	5930	5930	5930	5930	628465156	2014	459894119758696449	I'm OK with going to bed early on a Friday night because I ate too much steak and ca n't move . 	0	3	2	1	1	0	2	3.0	Sat Apr 26 03:17:57 +0000 2014	Eastern Time (US & Canada)	Fri	22	Apr	25
3808	5931	5931	5931	5931	5931	628465156	2012	222504985911500801	If I were a vehicle , I would find Optimus Prime extremely attractive . #lies #ithinkheshotnow	0	1	4	2	0	0	3	3.1428571428571432	Tue Jul 10 01:38:17 +0000 2012	Eastern Time (US & Canada)	Mon	21	Jul	9
3809	5932	5932	5932	5932	5932	628752517	2012	281169072316637184	Bra-less at school . If I could do this every day , I would . #smallchestprivilege	1	3	2	1	0	0	2	2.4285714285714284	Tue Dec 18 22:48:25 +0000 2012	Pacific Time (US & Canada)	Tue	15	Dec	18
3810	5933	5933	5933	5933	5933	628752517	2014	442436324532842496	I need to find a roommate like . . . now . Am I desperate enough to Craigslist search ? Idk man	0	1	5	1	0	0	3	3.0	Sat Mar 08 23:06:54 +0000 2014	Pacific Time (US & Canada)	Sat	15	Mar	8
3811	5940	5940	5940	5940	5940	73205164	2014	502496361926127616	The hardest thing a father ever have to do is deliver news that can crush their childs world . 	0	2	3	1	1	0	3	3.1428571428571432	Thu Aug 21 16:44:03 +0000 2014	Quito	Thu	12	Aug	21
3812	5941	5941	5941	5941	5941	73205164	2014	523472099051307008	Back yard look like a scene from the Masters . Golf Club of Georgia . What ya morning lookng like ? <URL>	0	0	3	3	1	0	3	3.7142857142857135	Sat Oct 18 13:54:08 +0000 2014	Quito	Sat	9	Oct	18
3813	5942	5942	5942	5942	5942	73232250	2017	936782314637373441	Alleluia 🤣 😂  ah <USER> , you kill me ! ! ! #AllTogetherNowSTL #stlblues	3	2	1	0	0	1	1	1.6666666666666667	Sat Dec 02 02:21:23 +0000 2017	America/Chicago	Fri	20	Dec	1
3814	5943	5943	5943	5943	5943	73232250	2012	278309628947877888	<USER> Hi ! ! ! How is everything going ? ? ? ? We will have to get down there soon to see all of you guys ! ! ! 	0	0	7	0	0	0	3	3.0	Tue Dec 11 01:26:00 +0000 2012	America/Chicago	Mon	19	Dec	10
3815	5944	5944	5944	5944	5944	73253214	2013	354418387977375745	I hate you pirates , you make me want to say bad words . # ! $%@ ? #	0	1	3	2	1	0	3	3.4285714285714284	Tue Jul 09 01:55:03 +0000 2013	Eastern Time (US & Canada)	Mon	21	Jul	8
3816	5945	5945	5945	5945	5945	73253214	2014	446810328761122816	Sooo stoked to watch gods not dead ! #godsnotdeadthemovie	0	0	4	1	2	0	3	3.7142857142857135	Fri Mar 21 00:47:38 +0000 2014	Eastern Time (US & Canada)	Thu	20	Mar	20
3817	5946	5946	5946	5946	5946	73261079	2012	164910821393174529	oh shit im missing big bang theory	0	0	4	0	3	0	3	3.8571428571428568	Thu Feb 02 03:19:38 +0000 2012	Central Time (US & Canada)	Wed	21	Feb	1
3818	5947	5947	5947	5947	5947	73261079	2012	215076845010419712	<USER> I 'll watch it & keep you posted or some shit	0	2	3	2	0	0	3	3.0	Tue Jun 19 13:41:30 +0000 2012	Central Time (US & Canada)	Tue	9	Jun	19
3819	5952	5952	5952	5952	5952	62062507	2010	9463489740	Might not go to school tomorrow cause we might be at the hospital all night	1	1	4	0	0	0	3	2.5	Mon Feb 22 05:24:42 +0000 2010	Pacific Time (US & Canada)	Sun	21	Feb	21
3820	5953	5953	5953	5953	5953	62062507	2009	5572937420	Weep weep . . no please stop hitting me Im sorry . . i did n't mean it u are smarter than me ok . . just please stop . . no AHH ! 	2	1	3	0	0	0	3	2.1666666666666665	Mon Nov 09 23:40:34 +0000 2009	Pacific Time (US & Canada)	Mon	16	Nov	9
3821	5956	5956	5956	5956	5956	621342053	2016	799044073269186564	<USER> to verify my account with you . 	2	3	1	0	0	0	2	1.8333333333333333	Thu Nov 17 00:18:47 +0000 2016	Atlantic Time (Canada)	Wed	20	Nov	16
3822	5957	5957	5957	5957	5957	621342053	2015	657734285479288835	I received a $30 . 05 Direct Deposit via <USER> . #free #cash <URL>	0	1	2	3	0	0	4	3.333333333333333	Sat Oct 24 01:44:08 +0000 2015	Atlantic Time (Canada)	Fri	22	Oct	23
3823	5958	5958	5958	5958	5958	634188694	2014	430164215798575104	Really do n't know why I'm watching this anymore	1	5	1	0	0	0	2	2.0	Mon Feb 03 02:21:55 +0000 2014	Eastern Time (US & Canada)	Sun	21	Feb	2
3824	5959	5959	5959	5959	5959	634188694	2014	501087983140110337	Links to Upworthy ? <USER> you can do better than that	0	6	1	0	0	0	2	2.142857142857143	Sun Aug 17 19:27:39 +0000 2014	Eastern Time (US & Canada)	Sun	14	Aug	17
3825	5960	5960	5960	5960	5960	634746669	2017	898792812866678784	<USER> they do n't lol	5	2	0	0	0	0	1	1.2857142857142858	Sat Aug 19 06:24:40 +0000 2017	Central Time (US & Canada)	Sat	1	Aug	19
3826	5961	5961	5961	5961	5961	634746669	2017	856188064825311236	seeing young couples at church together >	0	4	2	1	0	0	2	2.571428571428572	Sun Apr 23 16:48:36 +0000 2017	Central Time (US & Canada)	Sun	12	Apr	23
3827	5964	5964	5964	5964	5964	64007404	2014	442835791153098753	i wonder if the morris twins have ever traded jerseys at halftime . 	0	0	3	4	0	0	4	3.571428571428572	Mon Mar 10 01:34:14 +0000 2014	Eastern Time (US & Canada)	Sun	21	Mar	9
3828	5965	5965	5965	5965	5965	64007404	2016	713785145149366272	<USER> is it uconn ? 	0	5	2	0	0	0	2	2.2857142857142856	Sat Mar 26 17:50:14 +0000 2016	Eastern Time (US & Canada)	Sat	13	Mar	26
3829	5970	5970	5970	5970	5970	70641718	2015	668434269740503040	I 've harvested 105 of food ! <URL> #android , #androidgames , #gameinsight	0	4	1	1	0	0	2	2.5	Sun Nov 22 14:22:03 +0000 2015	Arizona	Sun	7	Nov	22
3830	5971	5971	5971	5971	5971	70641718	2015	624513086909739008	I 've harvested 1 , 203 of food ! <URL> #android , #androidgames , #gameinsight	0	4	1	1	0	0	2	2.5	Fri Jul 24 09:34:57 +0000 2015	Arizona	Fri	3	Jul	24
3831	5972	5972	5972	5972	5972	707305184	2013	287416590557933568	<USER> k but you are on tonight right ? 	3	2	1	0	0	0	1	1.6666666666666667	Sat Jan 05 04:33:49 +0000 2013	Central Time (US & Canada)	Fri	23	Jan	4
3832	5973	5973	5973	5973	5973	707305184	2014	445328530000187392	<USER> feel better sorry I missed the fasion show last night	1	2	3	0	0	0	3	2.333333333333333	Sun Mar 16 22:39:30 +0000 2014	Central Time (US & Canada)	Sun	18	Mar	16
3833	5974	5974	5974	5974	5974	7074382	2007	120727402	feeling kind of like i beat myself up . which is somewhat true seeing as i had a kung fu belt test yesterday . now i'm an orange belt ! : ) 	0	1	1	3	1	0	4	3.6666666666666665	Tue Jun 26 00:41:14 +0000 2007	Pacific Time (US & Canada)	Mon	18	Jun	25
3834	5975	5975	5975	5975	5975	7074382	2010	10175518609	Looking for ice cream flavor inspiration . Anyone have ideas ? 	1	1	3	1	0	0	3	2.6666666666666665	Mon Mar 08 15:38:48 +0000 2010	Pacific Time (US & Canada)	Mon	8	Mar	8
3835	5978	5978	5978	5978	5978	7182022	2009	7173467585	<USER> But is n't consumerism bad ? : D	2	3	1	1	0	0	2	2.142857142857143	Tue Dec 29 22:07:05 +0000 2009	Pacific Time (US & Canada)	Tue	14	Dec	29
3836	5979	5979	5979	5979	5979	7182022	2010	26999451124	Why does being a Christian mean the only thing I can think/talk about is God ? He made a big beautiful interesting world . And I like it . 	0	2	2	2	1	0	2	3.2857142857142856	Mon Oct 11 03:32:13 +0000 2010	Pacific Time (US & Canada)	Sun	21	Oct	10
3837	5980	5980	5980	5980	5980	719703	2007	5427202	I want to do some revision ! 	3	3	1	0	0	0	1	1.7142857142857142	Sun Feb 11 14:29:26 +0000 2007	Hong Kong	Sun	22	Feb	11
3838	5981	5981	5981	5981	5981	719703	2007	4807463	Homework , it 's very hard . : ( 	3	3	0	1	0	0	1	1.8571428571428568	Wed Jan 31 09:59:38 +0000 2007	Hong Kong	Wed	18	Jan	31
3839	5982	5982	5982	5982	5982	72093592	2013	376833612651704320	I just snapped a new picture : <URL>	3	1	2	0	1	0	1	2.2857142857142856	Sun Sep 08 22:25:09 +0000 2013	Quito	Sun	17	Sep	8
3840	5983	5983	5983	5983	5983	72093592	2013	354040596597440512	90% Relationship Ends Because Bitches Wanna Take Advice & Listen To they Single Ass F . . . : <URL>	2	0	4	1	0	0	3	2.571428571428572	Mon Jul 08 00:53:50 +0000 2013	Quito	Sun	20	Jul	7
3841	5984	5984	5984	5984	5984	7211262	2009	2306549033	is facing dark fears . 	5	2	0	0	0	0	1	1.2857142857142858	Wed Jun 24 05:32:30 +0000 2009	Greenland	Wed	4	Jun	24
3842	5985	5985	5985	5985	5985	7211262	2010	19938488843	If you win , you have to take me ! : P . Jay-Z and Eminem Tickets Sweepstakes : <URL>	0	2	3	1	1	0	3	3.1428571428571432	Fri Jul 30 20:50:52 +0000 2010	Greenland	Fri	19	Jul	30
3843	5986	5986	5986	5986	5986	721142250	2016	714242278445940737	<USER> wait , why is n't Koji on the bracket ? 	0	4	3	0	0	0	2	2.4285714285714284	Mon Mar 28 00:06:43 +0000 2016	Hawaii	Sun	14	Mar	27
3844	5987	5987	5987	5987	5987	721142250	2015	625388553233547264	<USER> maybe she 's adopted	3	3	1	0	0	0	1	1.7142857142857142	Sun Jul 26 19:33:44 +0000 2015	Hawaii	Sun	10	Jul	26
3845	5988	5988	5988	5988	5988	625035702	2013	387595935917686785	I Was A Teenage Anarchist ! 	1	2	1	2	0	0	2	2.6666666666666665	Tue Oct 08 15:10:46 +0000 2013	Zagreb	Tue	17	Oct	8
3846	5989	5989	5989	5989	5989	625035702	2016	696277318210363393	<USER> I need halp with Eternal Coding ! 	0	2	3	0	1	0	3	3.0	Sun Feb 07 10:20:23 +0000 2016	Zagreb	Sun	11	Feb	7
3847	5992	5992	5992	5992	5992	62668766	2017	930461465051652096	Can I please grow out of these migraines now ? ! This emoji is quite an accurate depiction of the amount of head/brai… <URL>	0	1	2	2	1	0	3	3.5	Tue Nov 14 15:44:35 +0000 2017	Eastern Time (US & Canada)	Tue	11	Nov	14
3848	5993	5993	5993	5993	5993	62668766	2016	757607756920659968	Cause it 's been 2 years today since I saw <USER> and I'm really proud of the pics I took that night : <URL>	1	4	1	0	0	0	2	2.0	Mon Jul 25 16:05:39 +0000 2016	Eastern Time (US & Canada)	Mon	11	Jul	25
3849	5994	5994	5994	5994	5994	715163553	2017	925095456371331072	<USER> bro hit me up asap i want you to use my beatz	0	2	3	0	0	0	3	2.6	Mon Oct 30 20:21:58 +0000 2017	Eastern Time (US & Canada)	Mon	15	Oct	30
3850	5995	5995	5995	5995	5995	715163553	2017	883431041691787264	hi im emily and i like bowling , soup , and the band bowling for soup	0	2	1	1	1	0	2	3.2	Fri Jul 07 21:02:28 +0000 2017	Eastern Time (US & Canada)	Fri	16	Jul	7
3851	5996	5996	5996	5996	5996	716295260	2016	749161203138691072	AT&T 's quickly becoming a company that I no longer want to do business with . Charging for services not received and overcharging for others	0	0	0	2	3	0	5	4.6	Sat Jul 02 08:42:04 +0000 2016	Eastern Time (US & Canada)	Sat	4	Jul	2
3852	5997	5997	5997	5997	5997	716295260	2013	385163529516376064	Phil , The Father Figure Video - Duck Dynasty - A&E <URL>	0	2	2	1	0	0	2	2.8	Tue Oct 01 22:05:16 +0000 2013	Eastern Time (US & Canada)	Tue	17	Oct	1
3853	5998	5998	5998	5998	5998	716394420	2014	537381920867237888	I just updated my website . <URL>	1	4	0	0	0	0	2	1.8	Tue Nov 25 23:06:48 +0000 2014	Arizona	Tue	16	Nov	25
3854	5999	5999	5999	5999	5999	716394420	2014	537381920867237888	I just updated my website . <URL>	1	4	0	0	0	0	2	1.8	Tue Nov 25 23:06:48 +0000 2014	Arizona	Tue	16	Nov	25
3855	6008	6008	6008	6008	6008	78394144	2014	513852795066130432	<USER> am I wrong , or does that include people 's phone numbers ? Lol	2	3	1	0	1	0	2	2.2857142857142856	Mon Sep 22 00:50:27 +0000 2014	Eastern Time (US & Canada)	Sun	20	Sep	21
3856	6009	6009	6009	6009	6009	78394144	2010	19516607736	If there 's one thing I love making , it 's sewing accessories . Pincushions , craft aprons , needle books , you name it . . . . <URL>	1	1	4	0	1	0	3	2.8571428571428568	Sun Jul 25 19:32:09 +0000 2010	Eastern Time (US & Canada)	Sun	15	Jul	25
3857	6012	6012	6012	6012	6012	785634740	2015	588021760508952576	I MISS SCHOOL ONE DAY AND THE FIRE SQUAD IS ATTACKING THIS MAKES ME THE AVATAR THERE IS NO OTHER EXPLANATION	0	5	1	1	0	0	2	2.4285714285714284	Tue Apr 14 16:51:27 +0000 2015	Central Time (US & Canada)	Tue	12	Apr	14
